id,Type_fraude,cluster,Date_systeme
6853582023-07-27 13:54:12.582,fake tags,2,2024-06-28 10:10:26.224733
6854442023-07-28 08:07:53.771,fake tags,2,2024-06-28 10:10:26.224733
6854832023-07-28 13:37:39.407,fake tags,2,2024-06-28 10:10:26.224733
6855242023-07-29 09:07:35.615,fake tags,2,2024-06-28 10:10:26.224733
6856022023-08-01 08:38:12.115,fake tags,2,2024-06-28 10:10:26.224733
6856382023-08-01 15:30:10.154,fake tags,2,2024-06-28 10:10:26.224733
6856532023-08-02 09:17:32.654,fake tags,2,2024-06-28 10:10:26.224733
6857032023-08-03 12:22:00.524,fake tags,2,2024-06-28 10:10:26.224733
6857122023-08-03 14:29:33.441,fake tags,2,2024-06-28 10:10:26.224733
6857222023-08-03 16:33:14.614,fake tags,2,2024-06-28 10:10:26.224733
6857242023-08-03 17:07:16.488,fake tags,2,2024-06-28 10:10:26.224733
6857252023-08-03 17:23:14.668,fake tags,2,2024-06-28 10:10:26.224733
6857412023-08-04 09:20:15.438,fake tags,2,2024-06-28 10:10:26.224733
6857482023-08-04 10:03:29.987,fake tags,2,2024-06-28 10:10:26.224733
6857802023-08-04 14:40:54.156,fake tags,2,2024-06-28 10:10:26.224733
6857832023-08-04 15:41:52.968,fake tags,2,2024-06-28 10:10:26.224733
6857952023-08-07 08:53:01.151,fake tags,2,2024-06-28 10:10:26.224733
6858172023-08-07 10:49:36.624,fake tags,2,2024-06-28 10:10:26.224733
6858272023-08-07 12:36:40.316,fake tags,2,2024-06-28 10:10:26.224733
6858912023-08-08 08:23:42.713,fake tags,2,2024-06-28 10:10:26.224733
6858982023-08-08 10:13:41.847,fake tags,2,2024-06-28 10:10:26.224733
6859012023-08-08 11:23:20.531,fake tags,2,2024-06-28 10:10:26.224733
6859362023-08-08 14:28:00.681,fake tags,2,2024-06-28 10:10:26.224733
6859372023-08-08 14:39:07.427,fake tags,2,2024-06-28 10:10:26.224733
6859432023-08-08 15:45:40.079,fake tags,2,2024-06-28 10:10:26.224733
6859682023-08-09 09:13:00.006,fake tags,2,2024-06-28 10:10:26.224733
6859742023-08-09 10:06:34.553,fake tags,2,2024-06-28 10:10:26.224733
6859762023-08-09 10:16:42.770,fake tags,2,2024-06-28 10:10:26.224733
6860022023-08-09 13:18:14.698,fake tags,2,2024-06-28 10:10:26.224733
6860032023-08-09 13:19:43.107,fake tags,2,2024-06-28 10:10:26.224733
6860682023-08-10 10:06:42.964,fake tags,2,2024-06-28 10:10:26.224733
6860772023-08-10 10:27:19.617,fake tags,2,2024-06-28 10:10:26.224733
6860982023-08-10 14:13:39.123,fake tags,2,2024-06-28 10:10:26.224733
6861082023-08-10 15:24:02.643,fake tags,2,2024-06-28 10:10:26.224733
6861592023-08-11 13:09:50.951,fake tags,2,2024-06-28 10:10:26.224733
6861682023-08-11 14:40:39.528,fake tags,2,2024-06-28 10:10:26.224733
6862522023-08-14 14:10:45.570,fake tags,2,2024-06-28 10:10:26.224733
6862572023-08-14 15:13:17.443,fake tags,2,2024-06-28 10:10:26.224733
6862682023-08-15 13:51:29.946,fake tags,2,2024-06-28 10:10:26.224733
6862732023-08-16 08:36:42.996,fake tags,2,2024-06-28 10:10:26.224733
6863582023-08-17 09:00:18.581,fake tags,2,2024-06-28 10:10:26.224733
6863632023-08-17 09:37:02.176,fake tags,2,2024-06-28 10:10:26.224733
6863762023-08-17 13:00:20.552,fake tags,2,2024-06-28 10:10:26.224733
6863962023-08-18 10:26:27.571,fake tags,2,2024-06-28 10:10:26.224733
6864022023-08-18 11:12:47.326,fake tags,2,2024-06-28 10:10:26.224733
6864342023-08-21 07:24:28.023,fake tags,2,2024-06-28 10:10:26.224733
6865202023-08-21 15:53:14.562,fake tags,2,2024-06-28 10:10:26.224733
6865252023-08-21 16:53:09.513,fake tags,2,2024-06-28 10:10:26.224733
6865272023-08-22 08:05:53.866,fake tags,2,2024-06-28 10:10:26.224733
6865322023-08-22 09:25:44.685,fake tags,2,2024-06-28 10:10:26.224733
6865362023-08-22 10:09:37.640,fake tags,2,2024-06-28 10:10:26.224733
6865422023-08-22 10:53:50.761,fake tags,2,2024-06-28 10:10:26.224733
6865512023-08-22 12:54:59.520,fake tags,2,2024-06-28 10:10:26.224733
6865572023-08-22 14:11:27.148,fake tags,2,2024-06-28 10:10:26.224733
6866232023-08-23 11:04:26.064,fake tags,2,2024-06-28 10:10:26.224733
6866382023-08-23 13:24:08.215,fake tags,2,2024-06-28 10:10:26.224733
6866702023-08-24 08:10:49.618,fake tags,2,2024-06-28 10:10:26.224733
6867042023-08-24 16:42:50.234,fake tags,2,2024-06-28 10:10:26.224733
6867112023-08-25 08:21:03.616,fake tags,2,2024-06-28 10:10:26.224733
6867182023-08-25 08:47:03.176,fake tags,2,2024-06-28 10:10:26.224733
6867542023-08-25 13:29:33.584,fake tags,2,2024-06-28 10:10:26.224733
6867722023-08-28 08:40:13.768,fake tags,2,2024-06-28 10:10:26.224733
6867862023-08-28 10:20:45.343,fake tags,2,2024-06-28 10:10:26.224733
6867932023-08-28 13:34:08.741,fake tags,2,2024-06-28 10:10:26.224733
6867992023-08-28 14:11:47.248,fake tags,2,2024-06-28 10:10:26.224733
6868052023-08-28 15:06:45.993,fake tags,2,2024-06-28 10:10:26.224733
6868252023-08-29 08:10:49.142,fake tags,2,2024-06-28 10:10:26.224733
6868262023-08-29 08:15:55.090,fake tags,2,2024-06-28 10:10:26.224733
6868272023-08-29 08:16:51.591,fake tags,2,2024-06-28 10:10:26.224733
6868622023-08-29 14:26:39.557,fake tags,2,2024-06-28 10:10:26.224733
6868732023-08-29 15:09:31.877,fake tags,2,2024-06-28 10:10:26.224733
6868952023-08-30 08:51:43.718,fake tags,2,2024-06-28 10:10:26.224733
6869012023-08-30 09:01:34.641,fake tags,2,2024-06-28 10:10:26.224733
6869512023-08-30 16:33:07.707,fake tags,2,2024-06-28 10:10:26.224733
6869942023-08-31 11:16:36.895,fake tags,2,2024-06-28 10:10:26.224733
6869952023-08-31 11:16:51.978,fake tags,2,2024-06-28 10:10:26.224733
6870492023-08-31 15:11:56.429,fake tags,2,2024-06-28 10:10:26.224733
6870522023-08-31 15:26:27.776,fake tags,2,2024-06-28 10:10:26.224733
6870572023-08-31 16:05:30.900,fake tags,2,2024-06-28 10:10:26.224733
6870612023-08-31 16:42:03.377,fake tags,2,2024-06-28 10:10:26.224733
6870892023-09-01 09:59:45.230,fake tags,2,2024-06-28 10:10:26.224733
6871552023-09-01 16:29:23.378,fake tags,2,2024-06-28 10:10:26.224733
6871612023-09-04 08:16:11.694,fake tags,2,2024-06-28 10:10:26.224733
6871652023-09-04 08:38:14.000,fake tags,2,2024-06-28 10:10:26.224733
6872052023-09-04 14:25:08.160,fake tags,2,2024-06-28 10:10:26.224733
6872882023-09-04 16:02:04.205,fake tags,2,2024-06-28 10:10:26.224733
6872922023-09-04 17:07:06.771,fake tags,2,2024-06-28 10:10:26.224733
6873012023-09-05 07:52:10.559,fake tags,2,2024-06-28 10:10:26.224733
6873592023-09-05 13:54:02.574,fake tags,2,2024-06-28 10:10:26.224733
6874202023-09-06 14:25:20.736,fake tags,2,2024-06-28 10:10:26.224733
6874692023-09-07 07:58:41.148,fake tags,2,2024-06-28 10:10:26.224733
6874712023-09-07 08:08:33.892,fake tags,2,2024-06-28 10:10:26.224733
6874812023-09-07 09:06:21.634,fake tags,2,2024-06-28 10:10:26.224733
6875072023-09-07 10:40:45.150,fake tags,2,2024-06-28 10:10:26.224733
6875232023-09-07 13:03:46.887,fake tags,2,2024-06-28 10:10:26.224733
6875252023-09-07 13:19:55.815,fake tags,2,2024-06-28 10:10:26.224733
6877342023-09-11 11:02:49.906,fake tags,2,2024-06-28 10:10:26.224733
6877442023-09-11 12:15:13.098,fake tags,2,2024-06-28 10:10:26.224733
6877602023-09-11 13:39:35.836,fake tags,2,2024-06-28 10:10:26.224733
6878112023-09-12 08:12:59.487,fake tags,2,2024-06-28 10:10:26.224733
6878232023-09-12 09:04:45.405,fake tags,2,2024-06-28 10:10:26.224733
6878312023-09-12 09:32:15.270,fake tags,2,2024-06-28 10:10:26.224733
6878402023-09-12 10:25:46.355,fake tags,2,2024-06-28 10:10:26.224733
6878492023-09-12 12:33:23.182,fake tags,2,2024-06-28 10:10:26.224733
6878892023-09-12 15:35:26.282,fake tags,2,2024-06-28 10:10:26.224733
6879472023-09-13 12:24:54.161,fake tags,2,2024-06-28 10:10:26.224733
6880362023-09-14 11:57:03.270,fake tags,2,2024-06-28 10:10:26.224733
6880422023-09-14 12:51:13.310,fake tags,2,2024-06-28 10:10:26.224733
6880692023-09-14 14:29:19.469,fake tags,2,2024-06-28 10:10:26.224733
6881412023-09-15 08:37:59.772,fake tags,2,2024-06-28 10:10:26.224733
6881752023-09-15 11:15:33.776,fake tags,2,2024-06-28 10:10:26.224733
6882862023-09-18 11:52:03.390,fake tags,2,2024-06-28 10:10:26.224733
6882902023-09-18 12:14:55.628,fake tags,2,2024-06-28 10:10:26.224733
6883402023-09-18 15:19:39.174,fake tags,2,2024-06-28 10:10:26.224733
6883772023-09-19 08:51:50.816,fake tags,2,2024-06-28 10:10:26.224733
6883872023-09-19 09:27:42.685,fake tags,2,2024-06-28 10:10:26.224733
6883932023-09-19 09:58:02.190,fake tags,2,2024-06-28 10:10:26.224733
6884272023-09-19 13:24:32.756,fake tags,2,2024-06-28 10:10:26.224733
6884402023-09-19 14:00:26.555,fake tags,2,2024-06-28 10:10:26.224733
6884822023-09-20 08:24:36.235,fake tags,2,2024-06-28 10:10:26.224733
6884942023-09-20 08:40:47.736,fake tags,2,2024-06-28 10:10:26.224733
6884952023-09-20 08:42:57.876,fake tags,2,2024-06-28 10:10:26.224733
6885362023-09-20 10:17:52.949,fake tags,2,2024-06-28 10:10:26.224733
6885702023-09-20 14:10:09.207,fake tags,2,2024-06-28 10:10:26.224733
6885732023-09-20 14:25:46.029,fake tags,2,2024-06-28 10:10:26.224733
6886282023-09-21 11:16:40.103,fake tags,2,2024-06-28 10:10:26.224733
6886292023-09-21 12:13:28.638,fake tags,2,2024-06-28 10:10:26.224733
6886382023-09-21 13:01:13.155,fake tags,2,2024-06-28 10:10:26.224733
6886692023-09-21 15:35:54.232,fake tags,2,2024-06-28 10:10:26.224733
6886892023-09-22 07:43:42.902,fake tags,2,2024-06-28 10:10:26.224733
6886912023-09-22 08:21:09.296,fake tags,2,2024-06-28 10:10:26.224733
6887092023-09-22 09:43:07.959,fake tags,2,2024-06-28 10:10:26.224733
6887542023-09-22 13:12:02.543,fake tags,2,2024-06-28 10:10:26.224733
6887552023-09-22 13:12:30.029,fake tags,2,2024-06-28 10:10:26.224733
6888122023-09-22 14:58:49.839,fake tags,2,2024-06-28 10:10:26.224733
6888342023-09-22 15:53:52.618,fake tags,2,2024-06-28 10:10:26.224733
6888582023-09-23 08:22:58.744,fake tags,2,2024-06-28 10:10:26.224733
6889042023-09-25 10:31:01.927,fake tags,2,2024-06-28 10:10:26.224733
6889392023-09-25 14:51:37.072,fake tags,2,2024-06-28 10:10:26.224733
6889402023-09-25 15:29:32.269,fake tags,2,2024-06-28 10:10:26.224733
6889672023-09-26 07:36:53.917,fake tags,2,2024-06-28 10:10:26.224733
6890082023-09-26 12:48:19.452,fake tags,2,2024-06-28 10:10:26.224733
6890322023-09-26 15:25:03.741,fake tags,2,2024-06-28 10:10:26.224733
6890342023-09-26 15:45:00.848,fake tags,2,2024-06-28 10:10:26.224733
6891022023-09-27 13:15:33.467,fake tags,2,2024-06-28 10:10:26.224733
6891802023-09-28 09:06:22.319,fake tags,2,2024-06-28 10:10:26.224733
6891962023-09-28 10:22:13.317,fake tags,2,2024-06-28 10:10:26.224733
6892252023-09-28 12:09:43.068,fake tags,0,2024-06-28 10:10:26.224733
6892312023-09-28 12:34:45.255,fake tags,0,2024-06-28 10:10:26.224733
6892362023-09-28 13:11:23.430,fake tags,0,2024-06-28 10:10:26.224733
6892452023-09-28 13:44:36.498,fake tags,0,2024-06-28 10:10:26.224733
6892782023-09-28 15:39:23.672,fake tags,0,2024-06-28 10:10:26.224733
6892952023-09-28 16:30:55.821,fake tags,0,2024-06-28 10:10:26.224733
6893192023-09-29 09:03:14.399,fake tags,0,2024-06-28 10:10:26.224733
6893292023-09-29 09:43:42.963,fake tags,0,2024-06-28 10:10:26.224733
6893312023-09-29 09:44:58.249,fake tags,0,2024-06-28 10:10:26.224733
6893452023-09-29 10:23:32.709,fake tags,0,2024-06-28 10:10:26.224733
6893502023-09-29 10:53:02.680,fake tags,0,2024-06-28 10:10:26.224733
6893622023-09-29 12:25:24.828,fake tags,0,2024-06-28 10:10:26.224733
6893922023-09-29 14:50:53.271,fake tags,0,2024-06-28 10:10:26.224733
6894072023-09-29 15:30:27.068,fake tags,0,2024-06-28 10:10:26.224733
6894112023-09-29 15:57:22.858,fake tags,0,2024-06-28 10:10:26.224733
6894452023-10-02 09:24:52.558,fake tags,0,2024-06-28 10:10:26.224733
6894562023-10-02 11:01:34.670,fake tags,0,2024-06-28 10:10:26.224733
6894792023-10-02 12:57:37.494,fake tags,0,2024-06-28 10:10:26.224733
6895042023-10-02 15:18:27.517,fake tags,0,2024-06-28 10:10:26.224733
6895462023-10-03 08:20:33.546,fake tags,0,2024-06-28 10:10:26.224733
6895582023-10-03 09:46:31.266,fake tags,0,2024-06-28 10:10:26.224733
6896002023-10-03 12:28:00.002,fake tags,0,2024-06-28 10:10:26.224733
6896242023-10-03 16:01:47.117,fake tags,0,2024-06-28 10:10:26.224733
6896492023-10-04 07:24:03.235,fake tags,0,2024-06-28 10:10:26.224733
6897392023-10-04 12:46:14.561,fake tags,0,2024-06-28 10:10:26.224733
6897492023-10-04 13:15:22.379,fake tags,0,2024-06-28 10:10:26.224733
6897592023-10-04 13:40:44.419,fake tags,0,2024-06-28 10:10:26.224733
6897872023-10-04 14:50:36.146,fake tags,0,2024-06-28 10:10:26.224733
6897922023-10-04 15:06:15.575,fake tags,0,2024-06-28 10:10:26.224733
6898032023-10-04 15:52:51.884,fake tags,0,2024-06-28 10:10:26.224733
6898102023-10-04 16:10:40.354,fake tags,0,2024-06-28 10:10:26.224733
6898442023-10-05 09:05:20.946,fake tags,0,2024-06-28 10:10:26.224733
6898452023-10-05 09:11:05.765,fake tags,0,2024-06-28 10:10:26.224733
6898672023-10-05 11:41:07.481,fake tags,0,2024-06-28 10:10:26.224733
6898862023-10-05 14:29:46.170,fake tags,0,2024-06-28 10:10:26.224733
6900072023-10-06 11:22:55.239,fake tags,0,2024-06-28 10:10:26.224733
6900422023-10-06 13:28:11.278,fake tags,0,2024-06-28 10:10:26.224733
6901252023-10-06 16:37:49.766,fake tags,0,2024-06-28 10:10:26.224733
6901482023-10-09 08:36:31.848,fake tags,0,2024-06-28 10:10:26.224733
6902002023-10-09 11:01:51.801,fake tags,0,2024-06-28 10:10:26.224733
6902192023-10-09 12:59:20.388,fake tags,0,2024-06-28 10:10:26.224733
6902402023-10-09 14:25:15.768,fake tags,0,2024-06-28 10:10:26.224733
6902872023-10-09 16:35:45.723,fake tags,0,2024-06-28 10:10:26.224733
6902992023-10-09 17:12:59.668,fake tags,0,2024-06-28 10:10:26.224733
6903812023-10-10 12:34:09.754,fake tags,0,2024-06-28 10:10:26.224733
6904012023-10-10 13:40:39.371,fake tags,0,2024-06-28 10:10:26.224733
6904392023-10-10 17:09:46.100,fake tags,0,2024-06-28 10:10:26.224733
6905412023-10-11 12:45:00.310,fake tags,0,2024-06-28 10:10:26.224733
6905422023-10-11 12:59:15.080,fake tags,0,2024-06-28 10:10:26.224733
6905702023-10-11 16:35:51.432,fake tags,0,2024-06-28 10:10:26.224733
6905932023-10-12 08:01:13.156,fake tags,0,2024-06-28 10:10:26.224733
6906552023-10-12 13:48:52.663,fake tags,0,2024-06-28 10:10:26.224733
6906572023-10-12 13:57:35.950,fake tags,0,2024-06-28 10:10:26.224733
6906592023-10-12 14:02:13.583,fake tags,0,2024-06-28 10:10:26.224733
6906772023-10-12 14:55:54.086,fake tags,0,2024-06-28 10:10:26.224733
6907272023-10-12 17:07:50.585,fake tags,0,2024-06-28 10:10:26.224733
6907462023-10-13 08:26:57.036,fake tags,0,2024-06-28 10:10:26.224733
6907512023-10-13 08:39:20.687,fake tags,0,2024-06-28 10:10:26.224733
6907682023-10-13 09:30:23.615,fake tags,0,2024-06-28 10:10:26.224733
6907912023-10-13 10:30:48.950,fake tags,0,2024-06-28 10:10:26.224733
6907922023-10-13 10:32:56.645,fake tags,0,2024-06-28 10:10:26.224733
6908082023-10-13 12:00:01.620,fake tags,0,2024-06-28 10:10:26.224733
6908372023-10-13 13:16:17.676,fake tags,0,2024-06-28 10:10:26.224733
6908992023-10-13 16:28:08.905,fake tags,0,2024-06-28 10:10:26.224733
6909212023-10-16 09:06:41.697,fake tags,0,2024-06-28 10:10:26.224733
6909382023-10-16 10:07:45.595,fake tags,0,2024-06-28 10:10:26.224733
6909422023-10-16 10:14:44.466,fake tags,0,2024-06-28 10:10:26.224733
6909452023-10-16 10:21:11.991,fake tags,0,2024-06-28 10:10:26.224733
6909522023-10-16 11:00:50.062,fake tags,0,2024-06-28 10:10:26.224733
6909642023-10-16 12:34:14.668,fake tags,0,2024-06-28 10:10:26.224733
6909752023-10-16 13:30:08.491,fake tags,0,2024-06-28 10:10:26.224733
6909932023-10-16 14:08:58.078,fake tags,0,2024-06-28 10:10:26.224733
6910552023-10-17 08:20:37.089,fake tags,0,2024-06-28 10:10:26.224733
6910562023-10-17 08:22:11.262,fake tags,0,2024-06-28 10:10:26.224733
6910592023-10-17 08:45:07.975,fake tags,0,2024-06-28 10:10:26.224733
6910712023-10-17 09:55:30.835,fake tags,0,2024-06-28 10:10:26.224733
6911052023-10-17 12:39:04.293,fake tags,0,2024-06-28 10:10:26.224733
6911202023-10-17 13:40:55.650,fake tags,0,2024-06-28 10:10:26.224733
6911332023-10-17 14:04:58.672,fake tags,0,2024-06-28 10:10:26.224733
6911352023-10-17 14:11:28.652,fake tags,0,2024-06-28 10:10:26.224733
6911442023-10-17 14:37:50.331,fake tags,0,2024-06-28 10:10:26.224733
6911922023-10-18 07:34:56.016,fake tags,0,2024-06-28 10:10:26.224733
6912022023-10-18 09:10:23.343,fake tags,0,2024-06-28 10:10:26.224733
6912132023-10-18 10:26:55.137,fake tags,0,2024-06-28 10:10:26.224733
6912292023-10-18 11:14:50.749,fake tags,0,2024-06-28 10:10:26.224733
6912452023-10-18 12:48:41.431,fake tags,0,2024-06-28 10:10:26.224733
6913072023-10-18 16:15:49.814,fake tags,0,2024-06-28 10:10:26.224733
6913482023-10-19 07:32:03.373,fake tags,0,2024-06-28 10:10:26.224733
6913752023-10-19 09:44:54.748,fake tags,0,2024-06-28 10:10:26.224733
6914302023-10-19 13:13:28.823,fake tags,0,2024-06-28 10:10:26.224733
6914352023-10-19 13:22:30.752,fake tags,0,2024-06-28 10:10:26.224733
6914782023-10-19 15:13:26.731,fake tags,0,2024-06-28 10:10:26.224733
6917392023-10-20 16:05:31.652,fake tags,0,2024-06-28 10:10:26.224733
6917802023-10-23 08:17:50.625,fake tags,0,2024-06-28 10:10:26.224733
6917882023-10-23 10:02:24.892,fake tags,0,2024-06-28 10:10:26.224733
6918682023-10-23 14:19:31.688,fake tags,0,2024-06-28 10:10:26.224733
6919752023-10-24 08:24:57.538,fake tags,0,2024-06-28 10:10:26.224733
6919822023-10-24 08:44:53.532,fake tags,0,2024-06-28 10:10:26.224733
6920262023-10-24 10:16:30.446,fake tags,0,2024-06-28 10:10:26.224733
6922412023-10-25 12:43:40.480,fake tags,0,2024-06-28 10:10:26.224733
6923342023-10-25 16:40:42.432,fake tags,0,2024-06-28 10:10:26.224733
6924272023-10-26 12:20:15.134,fake tags,0,2024-06-28 10:10:26.224733
6924332023-10-26 12:38:00.250,fake tags,0,2024-06-28 10:10:26.224733
6925502023-10-27 07:27:45.643,fake tags,0,2024-06-28 10:10:26.224733
6926992023-10-30 09:11:05.577,fake tags,0,2024-06-28 10:10:26.224733
6927172023-10-30 09:59:18.740,fake tags,0,2024-06-28 10:10:26.224733
6928372023-10-30 16:46:54.794,fake tags,0,2024-06-28 10:10:26.224733
6928432023-10-30 16:55:49.804,fake tags,0,2024-06-28 10:10:26.224733
6928452023-10-30 17:00:55.753,fake tags,0,2024-06-28 10:10:26.224733
6929392023-10-31 10:44:15.310,fake tags,0,2024-06-28 10:10:26.224733
6930422023-10-31 16:17:22.589,fake tags,0,2024-06-28 10:10:26.224733
6930812023-11-02 09:49:02.833,fake tags,0,2024-06-28 10:10:26.224733
6932122023-11-02 16:23:40.274,fake tags,0,2024-06-28 10:10:26.224733
6932582023-11-03 10:09:43.530,fake tags,0,2024-06-28 10:10:26.224733
6932592023-11-03 10:12:55.476,fake tags,0,2024-06-28 10:10:26.224733
6933272023-11-03 14:40:58.458,fake tags,0,2024-06-28 10:10:26.224733
6933332023-11-03 15:05:53.250,fake tags,0,2024-06-28 10:10:26.224733
6933612023-11-04 08:27:36.971,fake tags,0,2024-06-28 10:10:26.224733
6934622023-11-06 12:39:49.437,fake tags,0,2024-06-28 10:10:26.224733
6935752023-11-07 08:44:27.620,fake tags,0,2024-06-28 10:10:26.224733
6936232023-11-07 10:44:12.626,fake tags,0,2024-06-28 10:10:26.224733
6937672023-11-07 16:16:47.449,fake tags,0,2024-06-28 10:10:26.224733
6937952023-11-07 16:34:55.522,fake tags,0,2024-06-28 10:10:26.224733
6939392023-11-08 11:15:11.248,fake tags,0,2024-06-28 10:10:26.224733
6941042023-11-08 17:17:26.014,fake tags,0,2024-06-28 10:10:26.224733
6941412023-11-09 09:47:17.303,fake tags,0,2024-06-28 10:10:26.224733
6941672023-11-09 10:41:43.925,fake tags,0,2024-06-28 10:10:26.224733
6941832023-11-09 11:19:54.847,fake tags,0,2024-06-28 10:10:26.224733
6942252023-11-09 13:54:35.429,fake tags,0,2024-06-28 10:10:26.224733
6942382023-11-09 14:04:37.835,fake tags,0,2024-06-28 10:10:26.224733
6942472023-11-09 14:17:26.048,fake tags,0,2024-06-28 10:10:26.224733
6943272023-11-09 17:09:17.980,fake tags,0,2024-06-28 10:10:26.224733
6944012023-11-10 09:50:56.502,fake tags,0,2024-06-28 10:10:26.224733
6944052023-11-10 10:06:52.745,fake tags,0,2024-06-28 10:10:26.224733
6944312023-11-10 11:12:40.217,fake tags,0,2024-06-28 10:10:26.224733
6944642023-11-10 14:25:40.366,fake tags,0,2024-06-28 10:10:26.224733
6945342023-11-10 17:34:36.516,fake tags,0,2024-06-28 10:10:26.224733
6946882023-11-13 13:43:58.010,fake tags,0,2024-06-28 10:10:26.224733
6947382023-11-13 15:10:30.310,fake tags,0,2024-06-28 10:10:26.224733
6947562023-11-13 15:44:30.604,fake tags,0,2024-06-28 10:10:26.224733
6948092023-11-14 08:42:02.768,fake tags,0,2024-06-28 10:10:26.224733
6949322023-11-14 15:18:39.544,fake tags,0,2024-06-28 10:10:26.224733
6949422023-11-14 16:21:10.360,fake tags,0,2024-06-28 10:10:26.224733
6949452023-11-14 16:48:58.590,fake tags,0,2024-06-28 10:10:26.224733
6949782023-11-15 08:53:16.781,fake tags,0,2024-06-28 10:10:26.224733
6950142023-11-15 10:23:38.543,fake tags,0,2024-06-28 10:10:26.224733
6950462023-11-15 11:30:04.413,fake tags,0,2024-06-28 10:10:26.224733
6950482023-11-15 11:35:06.436,fake tags,0,2024-06-28 10:10:26.224733
6950572023-11-15 11:51:28.792,fake tags,0,2024-06-28 10:10:26.224733
6950612023-11-15 12:03:42.599,fake tags,0,2024-06-28 10:10:26.224733
6950642023-11-15 12:10:29.078,fake tags,0,2024-06-28 10:10:26.224733
6951082023-11-15 14:13:57.833,fake tags,0,2024-06-28 10:10:26.224733
6951292023-11-15 15:22:49.506,fake tags,0,2024-06-28 10:10:26.224733
6951352023-11-15 15:35:11.181,fake tags,0,2024-06-28 10:10:26.224733
6952432023-11-16 09:57:24.628,fake tags,0,2024-06-28 10:10:26.224733
6953252023-11-16 11:43:22.620,fake tags,0,2024-06-28 10:10:26.224733
6953452023-11-16 12:10:02.911,fake tags,0,2024-06-28 10:10:26.224733
6953542023-11-16 13:06:42.221,fake tags,0,2024-06-28 10:10:26.224733
6953982023-11-16 13:51:09.377,fake tags,0,2024-06-28 10:10:26.224733
6954392023-11-16 14:52:48.277,fake tags,0,2024-06-28 10:10:26.224733
6954692023-11-16 16:07:28.830,fake tags,0,2024-06-28 10:10:26.224733
6955282023-11-16 17:32:20.134,fake tags,0,2024-06-28 10:10:26.224733
6955662023-11-17 09:57:46.216,fake tags,0,2024-06-28 10:10:26.224733
6955722023-11-17 10:14:48.065,fake tags,0,2024-06-28 10:10:26.224733
6955772023-11-17 10:36:29.624,fake tags,0,2024-06-28 10:10:26.224733
6955862023-11-17 10:54:36.994,fake tags,0,2024-06-28 10:10:26.224733
6956202023-11-17 13:13:19.862,fake tags,0,2024-06-28 10:10:26.224733
6957292023-11-17 16:05:06.826,fake tags,0,2024-06-28 10:10:26.224733
6958012023-11-20 08:48:33.855,fake tags,0,2024-06-28 10:10:26.224733
6958032023-11-20 09:06:03.706,fake tags,0,2024-06-28 10:10:26.224733
6958042023-11-20 09:16:58.728,fake tags,0,2024-06-28 10:10:26.224733
6958062023-11-20 09:24:14.189,fake tags,0,2024-06-28 10:10:26.224733
6958142023-11-20 09:52:32.655,fake tags,0,2024-06-28 10:10:26.224733
6958382023-11-20 10:42:05.659,fake tags,0,2024-06-28 10:10:26.224733
6958422023-11-20 10:59:22.738,fake tags,0,2024-06-28 10:10:26.224733
6958572023-11-20 11:23:58.280,fake tags,0,2024-06-28 10:10:26.224733
6958632023-11-20 11:43:05.855,fake tags,0,2024-06-28 10:10:26.224733
6958812023-11-20 12:54:27.785,fake tags,0,2024-06-28 10:10:26.224733
6958982023-11-20 13:35:03.686,fake tags,0,2024-06-28 10:10:26.224733
6959462023-11-20 15:05:26.120,fake tags,0,2024-06-28 10:10:26.224733
6959582023-11-20 15:50:57.325,fake tags,0,2024-06-28 10:10:26.224733
6959602023-11-20 15:56:01.439,fake tags,0,2024-06-28 10:10:26.224733
6960082023-11-20 17:39:15.278,fake tags,0,2024-06-28 10:10:26.224733
6960662023-11-21 09:45:51.927,fake tags,0,2024-06-28 10:10:26.224733
6961052023-11-21 11:29:54.682,fake tags,0,2024-06-28 10:10:26.224733
6961292023-11-21 13:32:37.151,fake tags,0,2024-06-28 10:10:26.224733
6961682023-11-21 15:03:01.446,fake tags,0,2024-06-28 10:10:26.224733
6961962023-11-21 15:56:22.042,fake tags,0,2024-06-28 10:10:26.224733
6962002023-11-21 16:05:43.343,fake tags,0,2024-06-28 10:10:26.224733
6962202023-11-21 17:24:45.544,fake tags,0,2024-06-28 10:10:26.224733
6962242023-11-21 17:37:49.079,fake tags,0,2024-06-28 10:10:26.224733
6962422023-11-22 08:39:57.462,fake tags,0,2024-06-28 10:10:26.224733
6962502023-11-22 09:39:50.200,fake tags,0,2024-06-28 10:10:26.224733
6963222023-11-22 12:50:34.416,fake tags,0,2024-06-28 10:10:26.224733
6963232023-11-22 12:56:33.688,fake tags,0,2024-06-28 10:10:26.224733
6963292023-11-22 13:06:47.442,fake tags,0,2024-06-28 10:10:26.224733
6963612023-11-22 14:04:34.294,fake tags,0,2024-06-28 10:10:26.224733
6963932023-11-22 15:17:54.582,fake tags,0,2024-06-28 10:10:26.224733
6964022023-11-22 15:38:14.392,fake tags,0,2024-06-28 10:10:26.224733
6964222023-11-22 16:42:17.637,fake tags,0,2024-06-28 10:10:26.224733
6964242023-11-22 16:54:02.340,fake tags,0,2024-06-28 10:10:26.224733
6964272023-11-22 16:56:45.978,fake tags,0,2024-06-28 10:10:26.224733
